class,rank,token,mean_abs_shap
147,3,000,0.00033607525452934256
148,1,000 as,0.00038552181830283825
148,2,000,0.0003610880941137505
148,3,000 and,0.0003016325170186762
149,1,000 as,0.0004335759628344739
149,2,000,0.0004025563682625359
149,3,000 and,0.00036856297447504884
150,1,000 as,0.000501787653503187
150,2,000 and,0.00039600108935465306
150,3,000,0.00033091930315295044
151,1,000 as,0.000389102677429345
151,2,000 and,0.00035559351003257295
151,3,000,0.00031109836993951294
152,1,000,0.00046063484505524233
152,2,000 as,0.0004201997029043045
152,3,000 and,0.0003888654755047782
153,1,000 as,0.0004143432037528305
153,2,000,0.00040414741073633686
153,3,000 and,0.0003539423729555619
154,1,000,0.0003617437004136638
154,2,000 as,0.0003611165103798554
154,3,000 and,0.0003584422157419678
155,1,000 as,0.0003898573844905556
155,2,000 and,0.0003419915022742778
155,3,000,0.0002805261307421016
156,1,000 as,0.00035546877303381486
156,2,000 and,0.00035032616092583454
156,3,000,0.00026931930783702075
157,1,000 and,0.0003299750595272552
157,2,000 as,0.00030260833939906604
157,3,000,0.00026589505270805574
158,1,000 as,0.0004458161413858301
158,2,000,0.0003917028980952955
158,3,000 and,0.0003521144532494157
159,1,000 as,0.0003627348589090761
159,2,000,0.00035909681007903433
159,3,000 and,0.00035908354960880243
160,1,000 as,0.0004790654329679281
160,2,000 and,0.000361870061041021
160,3,000,0.00035845757160751096
161,1,000,0.00048027458864080146
161,2,000 as,0.00042989816718143375
161,3,000 and,0.0003705941559645682
162,1,000 and,0.00037521136642650136
162,2,000 as,0.00032103164376926153
162,3,000,0.000281123060101859
163,1,000 as,0.0003592549196624295
163,2,000 and,0.0003429618148358608
163,3,000,0.00033777989920143425
164,1,000,0.00031757151306037294
164,2,000 and,0.00030423322098130357
164,3,000 as,0.00029364689751254177
165,1,000 as,0.00035900102525384834
165,2,000 and,0.00034840418853228323
165,3,000,0.0002839728803086264
166,1,000 as,0.00041709341970332884
166,2,000,0.00041089377681396565
166,3,000 and,0.00037622087613861004
167,1,000 as,0.0003875800946641595
167,2,000 and,0.0003713101947398431
167,3,000,0.00033372723307427323
168,1,000 as,0.000487186029818184
168,2,000 and,0.0003682117812503352
168,3,000,0.000341431226678346
169,1,000 and,0.00034988656205138855
169,2,000 as,0.00034846023249284397
169,3,000,0.0002657984127425309
170,1,000 as,0.0003711295993450185
170,2,000 and,0.0003683698265256377
170,3,000,0.0002986545211512383
171,1,000 and,0.0003473898185100629
171,2,000 as,0.0003379070904707404
171,3,000,0.0003334863090732597
172,1,000 as,0.00041511704374422217
172,2,000,0.0003579318358143967
172,3,000 and,0.00032522296618894597
173,1,000,0.0004119648773900486
173,2,000 as,0.00040228578493592843
173,3,000 and,0.0003669918211316747
174,1,000 as,0.0004015268232816709
174,2,000,0.00036896123309259097
174,3,000 and,0.0003314504938972525
175,1,000 as,0.00036655912518474465
175,2,000,0.00036304152932688705
175,3,000 and,0.0003154999613626456
176,1,000 as,0.0004300000196473926
176,2,000,0.0003950869506684903
176,3,000 and,0.0003360346385996691
177,1,000 as,0.00044567180102332555
177,2,000 and,0.00035359766632421074
177,3,000,0.00031707536569719865
178,1,000,0.00044929558952382304
178,2,000 as,0.0004305311632259446
178,3,000 and,0.0003508459135693439
179,1,000 as,0.00037320619148889126
179,2,000 and,0.0003494207811868058
179,3,000,0.0003437479724754763
180,1,000,0.000423414090308002
180,2,000 as,0.0003863467675938304
180,3,000 and,0.00033312521942353526
181,1,000 as,0.0003791005670289883
181,2,000,0.0003672724458330664
181,3,000 and,0.00029163852254592145
182,1,000 and,0.00034651109274522315
182,2,000 as,0.00034198666292288343
182,3,000,0.00029122882037169954
183,1,000 and,0.00043904717514312193
183,2,000 as,0.000367532177311056
183,3,000,0.00031314484166616505
184,1,000 as,0.0004640028547113143
184,2,000 and,0.00037718392424868015
184,3,000,0.00036200696043825513
185,1,000 and,0.0003778059484598233
185,2,000 as,0.0003706556817227265
185,3,000,0.00030540786183995606
186,1,000 as,0.00045275129477729734
186,2,000,0.00038747219506933073
186,3,000 and,0.00038306443692572484
187,1,000 as,0.0004371324900537262
187,2,000 and,0.000374488226651617
187,3,000,0.00036993116807186886
188,1,000 as,0.0004226198670819737
188,2,000 and,0.0003581978142024171
188,3,000,0.0003477952611275976
189,1,000 and,0.00035834924699782296
189,2,000 as,0.00035527985019397307
189,3,000,0.00027432899282945814
190,1,000 as,0.0004275547100836443
190,2,000,0.00041843171327245627
190,3,000 and,0.0003358978895614721
191,1,000 as,0.00042127770705417526
191,2,000,0.00040196022163735434
191,3,000 and,0.0003469203859894556
192,1,000 as,0.0003858889408211762
192,2,000,0.00038459014060711826
192,3,000 and,0.00033233931552853973
193,1,000 as,0.00039226241597340356
193,2,000,0.00035440113706775657
193,3,000 and,0.00033954802165143006
194,1,000 as,0.0004028257676960684
194,2,000,0.00039218107395830125
194,3,000 and,0.00035851189326763515
195,1,000 as,0.0004087283229749324
