class,rank,token,mean_abs_shap
1,83,values,0.007793077262693544
1,84,worth looking,0.007793077262693544
1,85,best,0.007786624967014396
1,86,know,0.007307317326635208
1,87,line,0.00709710780314041
1,88,markets,0.007073509510142304
1,89,investors,0.007065071367534116
1,90,look key,0.006998649078798021
1,91,business,0.006564396323095446
1,92,day,0.006157519007798044
1,93,offering,0.0060035341243249
1,94,uncertainty,0.005762453310891194
1,95,cramer,0.005495235157616023
1,96,major,0.005412112990149284
1,97,compared estimates,0.005320146227756968
1,98,earnings look,0.005320146227756968
1,99,trillion,0.005320054792918329
1,100,oil,0.005303840799836348
2,1,2025,0.11044282995619381
2,2,q1,0.07828611227745924
2,3,metrics,0.07406878189068775
2,4,earnings,0.06794228378793302
2,5,q1 2025,0.06436172437718769
2,6,key,0.0595591070776194
2,7,transcript,0.05811484211575725
2,8,estimates,0.05729889362133059
2,9,key metrics,0.056352800384499586
2,10,results,0.056134419541115706
2,11,q4,0.04472349529611452
2,12,netflix,0.04456624015132522
2,13,etcompany,0.043620133971231934
2,14,shares,0.04277958185581616
2,15,earnings transcript,0.04022028801983818
2,16,00,0.03880307245326928
2,17,2025 earnings,0.03847486721008343
2,18,investor,0.03831093365367528
2,19,pm etcompany,0.03610313877164391
2,20,worth,0.03465712641213489
2,21,nflx,0.034075551959792214
2,22,december,0.031708534722981234
2,23,2025 results,0.03162381269325098
2,24,conference,0.030401903254200547
2,25,pm,0.02952957122123349
2,26,energy,0.027393504969035056
2,27,land,0.026276469115383443
2,28,quarter ended,0.02489362447726147
2,29,results conference,0.024840722397801895
2,30,looking,0.02464495576969768
2,31,compare,0.023173525204902318
2,32,netflix nflx,0.02304700213693297
2,33,ended,0.02210915461426944
2,34,2025 00,0.02184142574415273
2,35,stock,0.021662549097851914
2,36,nasdaq,0.020319314722225566
2,37,street estimates,0.020267760378942887
2,38,day,0.02008392821037861
2,39,gains,0.01983661881156568
2,40,performed,0.018982505487484345
2,41,december 2024,0.017164138717533722
2,42,00 pm,0.016900360798193792
2,43,year,0.015388684949368774
2,44,growth,0.01525597816846811
2,45,estimates year,0.013942650300453783
2,46,performed quarter,0.013942650300453783
2,47,tariffs,0.013784592896062443
2,48,tariff,0.01375443861082409
2,49,wall,0.013642690167961699
2,50,compare wall,0.013437874241151167
2,51,metrics compare,0.013437874241151167
2,52,metrics line,0.012737833011771942
2,53,ended december,0.011566535634250119
2,54,wall street,0.011292400020718196
2,55,best,0.011287417495248125
2,56,buy,0.010884986959855333
2,57,ahead,0.010747631019253325
2,58,ai,0.01054711910232693
2,59,2024,0.010213246056586607
2,60,drops,0.00970331306058825
2,61,interactive,0.00954053600797688
2,62,losses,0.009426098403528078
2,63,tech,0.009324607840597722
2,64,year ago,0.008620769300125355
2,65,numbers,0.008453488034315164
2,66,cramer,0.008450974149968815
2,67,stock market,0.008449931238809194
2,68,trump,0.008429976618595684
2,69,optimism,0.008192762703335075
2,70,street,0.008120330405958184
2,71,compared,0.00810938016721166
2,72,nvidia,0.007947234668714921
2,73,strong,0.007515490535115398
2,74,session,0.007479986055136521
2,75,stocks buy,0.007456594640310562
2,76,earnings look,0.007409510428963919
2,77,compared estimates,0.007409510428963919
2,78,business performed,0.007389189875014696
2,79,sense business,0.007389189875014696
2,80,lower,0.006476944288571046
2,81,uncertainty,0.006453482940031793
2,82,fed,0.006446425673203516
2,83,line,0.006412465098217655
2,84,company,0.006410233873863113
2,85,conference 13,0.006179467092416318
2,86,concerns,0.0059347772324188945
2,87,jim cramer,0.005930487026237553
2,88,jim,0.005869695281733395
2,89,war,0.005855419667913114
2,90,sense,0.005850244330348162
2,91,trade war,0.005695477237872524
2,92,zero,0.00565085570139768
2,93,10,0.005374031206585165
2,94,positive,0.0052879446646233496
2,95,participantsrichard,0.00518541591781103
2,96,etcompany participantsrichard,0.00518541591781103
2,97,good,0.005007263381164613
2,98,economic,0.004999259183235381
2,99,gained,0.004979336509591809
2,100,asx,0.004810949142335286
