class,rank,token,mean_abs_shap
2,81,trade,0.0072355801088994495
2,82,nyse,0.007048098133267983
2,83,stay,0.006727816162150975
2,84,flat,0.006658139181872988
2,85,sachs,0.006615795299358892
2,86,goldman,0.006615795299358892
2,87,goldman sachs,0.006615795299358892
2,88,tariffs zerohedge,0.006605112226845817
2,89,lower,0.0064769442885710465
2,90,uncertainty,0.006453482940031793
2,91,fed,0.006446425673203514
2,92,longest winning,0.006436027643949894
2,93,industrial average,0.0063176679051681
2,94,ag,0.006307704633533582
2,95,details,0.006234505952496359
2,96,jim cramer,0.005930487026237553
2,97,jim,0.005869695281733395
2,98,claims,0.0058609134295618225
2,99,businesses,0.005792103384604863
2,100,trade war,0.005695477237872524
