class,rank,token,mean_abs_shap
2,26,trading,0.012618174451035965
2,27,company,0.012455759748080313
2,28,centerpoint,0.012141292097669574
2,29,nyse,0.011841581208066186
2,30,financial,0.011778181887009643
2,31,2024,0.011671650385386744
2,32,houston,0.011333411491843795
2,33,announces,0.01118052034512484
2,34,ppl,0.010805464068861848
2,35,ahead,0.01037621138202915
2,36,2025 earnings,0.01012984892285638
2,37,pr,0.009505253876679649
2,38,international,0.009186316027591212
2,39,eix,0.009186316027591212
2,40,edison international,0.009186316027591212
2,41,results,0.008960483783854742
2,42,10,0.008343013246325005
2,43,best,0.008184672780216722
2,44,southwest gas,0.007953900790487781
2,45,southwest,0.007953900790487781
2,46,offering,0.007468502704947077
2,47,common stock,0.007414200837070933
2,48,march,0.007326028262341997
2,49,edison,0.007312901873892054
2,50,board,0.007098743957461841
2,51,board directors,0.007098743957461841
2,52,directors,0.007098743957461841
2,53,change,0.00675605617272389
2,54,day,0.006554161607707921
2,55,million,0.006545985462969187
2,56,december,0.00625138770620819
2,57,december 2024,0.00625138770620819
2,58,article,0.0061804971605943105
2,59,nfe,0.005961104332177118
2,60,fortress,0.005961104332177118
2,61,fortress energy,0.005961104332177118
2,62,new fortress,0.005961104332177118
2,63,resources,0.0057888852007218555
2,64,investors,0.0057374581437151075
2,65,capital,0.005694314337638121
2,66,nee,0.005582023777401251
2,67,q1 2025,0.005559780973315198
2,68,gas,0.005500453325049669
2,69,analyst,0.005469008364733935
2,70,centerpoint energy,0.005414964932182552
2,71,february,0.005033870951534193
2,72,q1,0.005032740173567254
2,73,declares,0.0049279490445577065
2,74,common,0.004908788810940238
2,75,holdings,0.0048955172624957615
2,76,momentum,0.004849459185290563
2,77,lawsuit,0.0048020746418805105
2,78,action lawsuit,0.0048020746418805105
2,79,shareholders,0.004780002767660789
2,80,reports,0.004729324170312808
2,81,list,0.0046667142889113625
2,82,offering common,0.004506477755655224
2,83,29 2025,0.004331574959304979
2,84,29,0.004331574959304979
2,85,april 29,0.004331574959304979
2,86,april,0.004331574959304979
2,87,tuesday,0.004098498332782897
2,88,prnewswire,0.004023236390606007
2,89,2025 prnewswire,0.004023236390606007
2,90,release conference,0.0038301890839302424
2,91,respectively,0.0037645900651632927
2,92,meeting,0.00368142633793018
2,93,trading day,0.0036719278937305793
2,94,nrg energy,0.0035560951353976454
2,95,energy nrg,0.0035560951353976454
2,96,amid,0.003516742360253056
2,97,earnings release,0.0034772293292288643
2,98,announced,0.0034047246182935826
2,99,dividend,0.0033050711637451625
2,100,action,0.003242551425641399
